frame,id,tlx,tly,width,height,score,lifetime,cross,incrossing
305,4,375.0848,94.08551,15.333618,63.310898,0.8829771999999999,123,0,0
306,0,383.39432,89.75182,37.646484,107.2479,0.9987404,411,1,0
306,4,375.14508,96.14061,16.16858,60.16559,0.8624571,123,0,0
307,0,385.08633,91.48936,36.47455,106.34188,0.99903226,411,1,0
307,4,374.55273,95.607315,17.321533,60.501297,0.85054994,123,0,0
308,0,387.46423,90.199524,33.639893,105.77475,0.99857664,411,1,0
308,4,375.57047,95.04222,17.086243,58.828903,0.8228936,123,0,0
309,0,388.50787,89.171585,34.281616,107.38263,0.997459,411,1,0
309,4,375.58124,94.31065,17.663025,59.35717800000001,0.86071885,123,0,0
310,0,389.27567,88.64299,34.87671,106.983826,0.9962134,411,1,0
310,5,361.40662,95.36642,17.593933,64.37888000000001,0.8052528,102,0,0
310,4,375.54916,95.50508,15.914368,60.704025,0.8864799000000001,123,0,0
311,0,389.8508,87.95701600000002,35.37549,108.77939,0.994772,411,1,0
311,5,361.42017,95.31549,17.253296,65.58197,0.80418116,102,0,0
311,4,375.88763,96.4856,16.030334,59.84394,0.8897695,123,0,0
312,0,391.29785,89.15451999999998,33.564636,106.77206,0.9973895,411,1,0
312,5,362.15128,95.47773,16.29181,65.656944,0.8023679,102,0,0
312,4,375.962,97.400665,15.865601000000002,57.35797,0.8762351999999999,123,0,0
313,0,391.95718,87.46835,34.138366999999995,109.09677,0.99679995,411,1,0
313,4,376.20926,96.61935,15.16687,59.799187,0.87643707,123,0,0
314,0,391.84946,88.07526999999997,35.79126,108.38275,0.9957235,411,1,0
314,4,375.30524,96.10964,16.171204,58.92471999999999,0.9065785,123,0,0
315,0,393.23093,92.037704,34.148132000000004,102.207855,0.9967372,411,1,0
316,0,394.46063,95.98147,32.62976,98.06873,0.9935341,411,1,0
316,4,375.44562,96.47244,15.918701,58.46768,0.83486223,123,0,0
317,0,395.27063,95.50783,31.840393,98.20627,0.9903616,411,1,0
318,0,396.28604,95.323166,32.342957,98.549225,0.9915571,411,1,0
319,0,396.51105,96.33574,32.764587,97.858154,0.99478817,411,1,0
320,0,397.66708,96.689896,35.00476,98.10684,0.9971034,411,1,0
321,0,398.05658,94.413574,34.84369,100.28516,0.9952833,411,1,0
322,0,398.96014,96.035995,33.848755,98.77493,0.99306136,411,1,0
323,0,399.35876,96.18232,33.733276000000004,97.03033,0.9925398,411,1,0
324,0,399.23267,97.28841,32.129333,97.21982,0.9950138,411,1,0
325,0,399.49564,96.83531,33.561707,96.78357,0.9896459,411,1,0
326,0,398.98196,99.46828,31.088379,67.26373000000001,0.8286198,411,1,0
327,0,400.5157,98.70355,34.147890000000004,92.69617,0.9537225,411,1,0
328,0,400.21252,97.62748,33.88965,96.18603,0.9899038,411,1,0
329,0,401.41113,96.77072,32.536987,96.47427,0.98745,411,1,0
330,0,401.70404,93.30728,34.424316,101.70004,0.9942515,411,1,0
331,0,402.2954,100.89348,34.044495,93.934875,0.9898341,411,1,0
332,0,403.23453,95.783066,34.50128,98.78421,0.9941315,411,1,0
333,0,403.73077,94.908966,39.740356,100.0361,0.99390537,411,1,0
334,0,404.26892,95.69386,41.040222,99.46692,0.9924544,411,1,0
335,0,404.6019,96.4245,38.226807,98.54117,0.99425346,411,1,0
336,0,405.35828,95.9805,36.325256,99.743195,0.98854744,411,1,0
337,0,406.832,98.96,34.146057,95.50054,0.9939044,411,1,0
338,0,407.06284,96.167786,34.307434,99.88992,0.9934917,411,1,0
338,1,614.62494,101.67239,9.548828,37.45836,0.80678195,292,1,0
339,0,407.18884,102.965614,35.01062,93.47192,0.9800016,411,1,0
340,0,407.77338,96.4646,36.631775,99.73346,0.9819375,411,1,0
340,1,613.864,101.80954,10.858398,35.930542,0.8752918,292,1,0
341,0,411.13852,97.806015,37.747498,97.521576,0.984551,411,1,0
341,1,613.9327400000002,101.37832,10.578247,36.463173,0.81850225,292,1,0
342,0,412.7395,95.68109,38.51886,99.43143,0.94900465,411,1,0
342,1,613.24347,101.6165,12.144531,36.673798,0.8892336,292,1,0
343,0,413.21823,94.41283,37.52533,101.62482,0.98160326,411,1,0
344,0,414.5771,105.236465,33.487915,89.36789,0.9661899,411,1,0
345,0,416.14218,103.93945,33.4635,91.72815,0.9573395,411,1,0
345,1,610.5447,98.79238,11.080444,40.141563,0.8182210999999999,292,1,0
346,0,417.82574,94.267235,34.142212,101.69877,0.98962057,411,1,0
346,1,610.89233,100.930984,10.475464,38.02678,0.8867049000000001,292,1,0
347,0,418.58386,91.496124,35.592163,103.15207,0.99472344,411,1,0
347,1,609.82465,99.727104,11.2438965,39.033913,0.8333246999999999,292,1,0
348,0,419.66983,91.31351,36.17651400000001,102.105865,0.9923807,411,1,0
349,0,420.97687,93.136086,35.79052700000001,101.14495,0.98984843,411,1,0
349,1,608.2193,98.67992,12.613892,40.6839,0.95094603,292,1,0
350,0,421.20667,93.08458,36.26941,100.802216,0.98902416,411,1,0
350,1,603.2216,92.728455,17.220703,47.045822,0.95162946,292,1,0
351,0,421.08795,92.65845,37.15387,100.63327,0.9942859,411,1,0
351,1,602.29333,92.70688,18.012085,46.733276,0.9678413,292,1,0
352,0,422.50946,92.746994,35.18036,101.3898,0.996576,411,1,0
352,1,602.29425,92.57095,18.279785,47.413254,0.9753659,292,1,0
353,0,422.3058,95.32884,35.93109000000001,99.676605,0.99796176,411,1,0
353,1,601.68396,91.58565,18.184326,48.003067,0.9809444,292,1,0
354,0,423.5518,94.152725,35.28308,100.19055,0.9963458,411,1,0
354,1,602.14856,91.65069,16.970215,47.489693,0.9776127,292,1,0
355,0,425.36362,95.129,33.944946,99.497406,0.9963792,411,1,0
355,1,601.9102,92.14972,16.293945,46.710648,0.972933,292,1,0
356,0,426.9099,97.36369,35.117126,96.687744,0.99430484,411,1,0
356,1,602.0174599999998,92.65202,15.77356,46.25125,0.9701122,292,1,0
357,0,427.02518,96.5614,35.871277,98.99344,0.99693346,411,1,0
357,1,602.854,93.403564,13.949219,44.67398,0.9599673,292,1,0
358,0,428.44485,96.54858,34.80847,97.67344,0.9933193,411,1,0
358,1,602.0267,92.406044,13.506958,46.886467,0.89543164,292,1,0
359,0,428.7309,96.083694,34.507935,98.27893,0.982809,411,1,0
359,1,601.23376,92.12375,13.165527,46.483185,0.92707914,292,1,0
360,0,429.54788,94.83708,31.78418,98.197876,0.9722353,411,1,0
360,1,602.1198,93.91643,11.622681,43.995255,0.8930254000000001,292,1,0
361,0,431.86145,95.17378,30.980103000000003,95.79352,0.91465753,411,1,0
361,1,601.7672,95.07834,11.294434,42.25093,0.873875,292,1,0
362,0,432.24637,93.48535,32.05542,99.834564,0.937676,411,1,0
362,1,601.0885599999998,95.241196,11.844116,42.183136,0.84458745,292,1,1
363,0,431.28973,94.52809,34.043518,98.35657,0.9780427,411,1,0
363,1,600.26776,101.328094,11.623535,36.340515,0.90781987,292,1,1
364,0,433.53714,91.96553,32.78961,100.94751,0.99418503,411,1,0
365,0,434.37888,92.66699,31.848694,100.30063,0.99639845,411,1,0
366,0,434.57224,92.80057,31.486572,101.25287,0.99642074,411,1,0
366,1,598.0548,102.143684,11.490356,34.23693,0.8278337,292,1,1
367,0,435.67447,93.83894,31.629883000000003,100.746826,0.9962836,411,1,0
367,1,597.4219400000002,101.95963,11.298706,35.141487,0.90736866,292,1,1
368,0,434.76746,94.39215,33.93683,101.39795,0.9961534,411,1,0
368,1,596.623,101.93546,11.257568,34.14257,0.9299145,292,1,1
369,0,435.2371,94.81604,34.618896,100.39444,0.99758637,411,1,0
369,1,595.6087,100.4693,13.208495999999998,36.397522,0.8773989,292,1,1
370,0,435.9037,95.047195,36.440125,99.22568,0.9985281,411,1,0
370,1,595.86237,101.201195,12.645996,35.347572,0.9525401,292,1,1
371,0,436.61182,97.686844,36.455444,96.88455,0.9961552,411,1,0
371,1,595.7674599999998,101.12094,12.641846,36.426178,0.82972866,292,1,1
372,0,437.57697,96.45794,35.013490000000004,98.5236,0.9977119,411,1,0
373,0,436.2027,96.19739,38.045288,99.287506,0.9980361,411,1,0
374,0,437.823,95.96796,37.09149,99.53308,0.99798006,411,1,0
375,0,438.67206,94.668304,36.907288,101.97128,0.9981263,411,1,0
376,0,438.32025,96.15677,38.911255,99.41644,0.9983575,411,1,0
377,0,442.44998,94.863304,36.201843,99.37943,0.98988485,411,1,0
378,0,445.64697,96.27403,35.33685300000001,100.39334,0.9939727,411,1,0
379,0,446.4619,95.49158,35.524475,100.331055,0.9958134,411,1,0
380,0,448.6224,96.77211,34.01892,97.694824,0.9830321,411,1,0
381,0,448.0841400000001,96.06769,37.275146,98.259186,0.9962209,411,1,0
382,0,451.0852,96.4787,35.265076,95.931335,0.95748967,411,1,0
382,2,453.44638,96.18868,33.826538,51.59490200000001,0.86483455,271,0,0
383,0,454.20166,97.4918,34.38086,95.94952,0.8498761,411,1,0
383,2,456.69357,95.68675,31.365295,53.35672,0.8524001,271,0,0
384,0,456.5519,95.77358,35.11267,96.68571,0.98520005,411,1,0
385,0,455.84955,96.314285,37.10388,96.65253,0.9699795,411,1,0
386,0,453.9952,97.818405,39.39337,96.17334,0.92682236,411,1,0
386,2,457.96027,98.08701,35.8761,51.060173,0.8205935,271,0,0
387,0,458.26874,99.22624,37.617188,94.66437,0.9746413,411,1,0
388,0,459.9192,96.086365,37.876648,96.09067,0.9854565,411,1,0
388,2,463.00378,96.921974,34.656128,50.826683,0.9055489,271,0,0
389,0,459.80838,96.12821,38.49182,95.669304,0.98135895,411,1,0
389,2,463.3777,98.231895,35.719543,49.446968,0.8990551,271,0,0
390,0,458.44092,98.83429,42.083923,97.93472,0.96970505,411,1,0
390,2,463.7709,98.22133,36.853638,51.26024,0.8451117,271,0,0
391,0,459.4444,99.24076,40.804382,96.768974,0.9888038,411,1,0
391,2,463.97934,99.92653,37.112305,49.23967,0.8291759,271,0,0
392,0,460.57574000000005,97.156944,41.00403,99.0492,0.9365503,411,1,0
392,2,465.9009,98.13538,35.713318,51.640083,0.8971376,271,0,0
393,0,465.63284,97.41568,37.483093,94.86661,0.962947,411,1,0
393,2,469.62592,96.969284,32.328857,52.28961,0.81989276,271,0,0
394,0,466.43634,98.23265,37.925476,98.128815,0.9921042,411,1,0
395,0,469.08115,96.92621,35.436646,97.53244,0.98460627,411,1,0
396,0,471.07886,95.45392,34.598083,97.56653,0.96303886,411,1,0
397,0,472.5895,96.24376,34.068787,94.836334,0.97318053,411,1,0
398,0,473.4804,96.478,32.991028,95.605774,0.98219913,411,1,0
399,0,476.61777,97.45516,31.538025,95.80448,0.9869371,411,1,0
400,0,478.22043,94.84156,30.557251,97.28933,0.9921583,411,1,0
401,0,477.6754,97.28549,31.962708000000006,97.095764,0.9852969,411,1,0
402,0,478.56488,97.62808,34.24231,98.02338,0.98575145,411,1,0
402,6,619.92053,105.90524,29.079468,93.336945,0.9237767,38,1,0
403,0,478.8164,95.82509,39.56555,99.60275,0.99721885,411,1,0
403,6,621.03705,102.84616,27.962952,98.32239,0.9502396,38,1,0
404,0,480.33365,96.201614,45.052277,100.08322,0.99879116,411,1,0
404,6,622.0674,102.55875,26.932617,97.937225,0.93354046,38,1,0
405,0,480.37164,101.18141,46.594055,93.17346,0.99899894,411,1,0
406,0,480.7072,100.19428,49.230408,94.55355,0.998678,411,1,0
406,6,619.28815,107.01095,27.768555,90.56046,0.89492154,38,1,0
407,0,479.9621,103.06609,53.01935,92.4466,0.9977258,411,1,0
408,0,480.41284,105.827774,50.36212,88.5733,0.99884427,411,1,0
408,6,614.5655,102.38953,30.084473,96.20456,0.90986466,38,1,0
409,0,482.54437,101.857315,50.60443,93.778534,0.9986111,411,1,0
409,6,613.20374,105.11983,31.75232,94.633484,0.8542851999999999,38,1,0
410,0,483.03415,98.05611,50.996796,97.68378,0.99813926,411,1,0
410,6,604.6591,103.14945,32.955444,100.08083,0.92717165,38,1,0
411,0,485.87326,100.59572,47.64676,95.707,0.9959572,411,1,0
411,6,602.05304,102.175255,34.066284,98.74293,0.9955389,38,1,0
412,0,491.25,101.02679,43.41211,95.171486,0.9939814,411,1,1
412,6,599.4388,101.71928,35.69738800000001,100.598656,0.9933414,38,1,0
413,0,494.39014,100.67207,42.32617,96.57907,0.9840835,411,1,1
413,6,592.3069,115.802444,43.02539,85.61251999999998,0.99396837,38,1,0
414,6,586.91705,110.41398999999998,47.523193,91.3056,0.99031,38,1,0
414,0,497.64993,99.59478,41.532806,97.44697,0.988815,411,1,1
415,6,586.5025,109.532364,47.302734,91.935425,0.9837404,38,1,0
415,0,501.5758,99.277985,40.421753,98.28772,0.9939073,411,1,1
416,6,584.7295,106.16915,41.411377,97.13474,0.9907217,38,1,0
416,0,505.22882,101.76759,37.00354,93.1622,0.8785700999999999,411,1,1
417,6,580.14105,108.409706,44.182617,93.74889,0.99405,38,1,0
417,0,510.86707,97.162025,35.02356,99.775566,0.9837674,411,1,1
418,6,578.43536,107.84898,37.964966,93.90991,0.99263763,38,1,0
418,0,514.2481700000002,101.534355,32.809692,94.524666,0.98614395,411,1,1
419,6,577.2797,106.30618,36.510254,94.435486,0.993238,38,1,0
419,0,514.9146,99.695724,33.922363,97.21533,0.9796,411,1,1
420,0,516.42444,63.0952,36.746582,133.76868000000002,0.9665223,411,1,1
420,6,577.59735,106.79993,33.004883,93.9657,0.99654084,38,1,0
421,0,518.75287,99.35016,41.585938,96.40863,0.97429013,411,1,1
421,6,574.4991,104.87266499999998,31.463623,95.479645,0.99545175,38,1,0
422,0,519.93787,109.203865,42.952393,86.9042,0.99086285,411,1,1
422,6,572.1549,104.06074,30.75293,97.36358,0.99502605,38,1,0
423,0,519.9458,110.6595,46.594116,86.6467,0.9880606,411,1,1
423,6,566.1863,104.76116,33.417235999999995,97.114296,0.9926393,38,1,0
424,0,519.76996,110.77817,53.641113,88.05139,0.98423773,411,1,1
424,6,564.2475,102.095245,34.667359999999995,98.64679,0.99548715,38,1,0
425,0,519.88226,110.84436,48.40808,88.37598,0.97505194,411,1,1
425,6,563.38184,105.15136,33.11267,96.20472,0.9915822,38,1,0
426,0,522.6510599999998,105.30007,45.56189000000001,93.53007,0.9896986,411,1,1
426,6,557.1885,107.76019,37.73462,94.390045,0.9808255,38,1,0
427,6,541.9916400000002,101.83801,50.04187,101.360535,0.98999864,38,1,0
427,0,524.2266,103.449554,47.448975,94.68698,0.8531949000000001,411,1,1
428,6,536.83746,101.43753,51.720215,101.31998,0.99528235,38,1,0
429,6,536.4797,102.75566,51.516846,100.10608,0.9967705,38,1,0
430,6,537.7112,103.232025,50.385376,99.723206,0.9962239,38,1,0
431,6,534.5847,104.471115,45.245728,97.5672,0.992789,38,1,0
432,6,533.87964,103.26022,45.48694,100.92609,0.9957521,38,1,0
433,6,533.22205,106.30971,40.318726,97.62741,0.9766177,38,1,0
434,6,529.86224,105.17494,38.624268,97.674805,0.99039066,38,1,0
434,0,561.934,101.1857,28.27417,90.03943000000002,0.93584746,411,1,1
435,6,525.78455,103.40911,35.41443,99.070625,0.99036574,38,1,0
435,0,561.4808,98.01197,34.0614,101.764366,0.9725133,411,1,1
436,0,559.4681400000002,97.82901,37.052734,100.46765,0.988908,411,1,1
436,6,525.0361,103.88838,35.064575,98.18045,0.988571,38,1,0
437,0,561.3895,103.22908,39.063477,95.77112,0.99329424,411,1,1
437,6,521.9408,103.00536,35.435547,99.59806,0.99616444,38,1,0
438,0,559.57874,103.357285,47.816406,94.957306,0.9906816,411,1,1
438,6,517.2183,101.771774,37.89978,101.62903,0.9957783,38,1,0
439,0,562.60077,104.153984,51.069702,94.488655,0.9928277,411,1,1
439,6,517.3056,101.16055,36.784912,102.83716,0.98552924,38,1,0
440,0,564.8771,100.638626,50.812866,99.00568,0.99536383,411,1,1
440,6,512.39984,101.1333,39.35486,101.90396,0.99337703,38,1,0
441,0,567.3033,102.09415,50.62732000000001,96.737885,0.9966264,411,1,1
441,6,504.2243,101.89804,46.526855,100.21222,0.9952722,38,1,1
442,6,504.0213,102.38972,45.518066,97.88503,0.9960245,38,1,1
442,0,571.7330000000002,104.00957,46.486206,95.07382,0.9882217,411,1,1
443,0,569.8393599999998,109.80441,51.00659,87.74115,0.9982786,411,1,1
443,6,498.8797,101.83392,43.2771,98.48834,0.9928433,38,1,1
444,6,495.78842,100.25147,47.172577,104.39623,0.9986815,38,1,1
444,0,574.2792400000002,111.5791,46.396362,86.65271,0.99600875,411,1,1
445,6,496.4038,102.18654,45.2677,98.07767,0.9954822,38,1,1
445,0,578.58887,105.642,38.569214,90.74896,0.93447703,411,1,1
446,6,493.87662,101.2186,45.572968,103.88959,0.99759334,38,1,1
446,0,595.898,112.203804,17.47644,51.846672,0.95542645,411,1,1
447,6,492.32706,101.65754,44.38504,105.613976,0.9902316,38,1,1
447,0,596.69214,108.47683,19.390015,51.82685,0.94199437,411,1,1
448,6,489.4695,101.885506,43.705902,103.37148,0.9906673,38,1,1
448,0,600.28345,112.01658,18.542603,47.775063,0.8034427,411,1,1
449,6,489.95926,101.54493,42.693573,101.88784,0.9971125,38,1,1
449,0,599.5481599999998,105.093216,23.794922,86.15588000000002,0.8679983,411,1,1
