frame,id,tlx,tly,width,height,score
308,-1,361.0733,95.87532,18.64038,63.6911,0.6820934
308,-1,375.57047,95.04222,17.086243,58.828903,0.8228936
309,-1,388.50787,89.171585,34.281616,107.38263,0.997459
309,-1,361.96182,95.3455,16.630432,64.29153,0.65740895
309,-1,375.58124,94.31065,17.663025,59.357178,0.86071885
310,-1,389.27567,88.64299,34.87671,106.983826,0.9962134
310,-1,361.40662,95.36642,17.593933,64.37888,0.8052528
310,-1,375.54916,95.50508,15.914368,60.704025,0.8864799
311,-1,389.8508,87.957016,35.37549,108.77939,0.994772
311,-1,361.42017,95.31549,17.253296,65.58197,0.80418116
311,-1,375.88763,96.4856,16.030334,59.84394,0.8897695
312,-1,391.29785,89.15452,33.564636,106.77206,0.9973895
312,-1,362.15128,95.47773,16.29181,65.656944,0.8023679
312,-1,375.962,97.400665,15.865601,57.35797,0.8762352
313,-1,391.95718,87.46835,34.138367,109.09677,0.99679995
313,-1,361.78778,94.77015,16.60315,67.16985,0.74878925
313,-1,376.20926,96.61935,15.16687,59.799187,0.87643707
314,-1,391.84946,88.07527,35.79126,108.38275,0.9957235
314,-1,362.00558,95.57257,17.506409,63.285263,0.6716613
314,-1,375.30524,96.10964,16.171204,58.92472,0.9065785
315,-1,393.23093,92.037704,34.148132,102.207855,0.9967372
315,-1,375.37308,96.64348,16.750732,57.5916,0.7630841
316,-1,394.46063,95.98147,32.62976,98.06873,0.9935341
316,-1,375.44562,96.47244,15.918701,58.46768,0.83486223
317,-1,395.27063,95.50783,31.840393,98.20627,0.9903616
318,-1,396.28604,95.323166,32.342957,98.549225,0.9915571
318,-1,376.2204,95.096245,17.013367,57.723824,0.6386877
319,-1,396.51105,96.33574,32.764587,97.858154,0.99478817
319,-1,376.36356,94.710686,17.146912,58.9981,0.6617585
320,-1,397.66708,96.689896,35.00476,98.10684,0.9971034
320,-1,375.6505,96.581184,17.069946,57.566093,0.7070881
321,-1,398.05658,94.413574,34.84369,100.28516,0.9952833
321,-1,376.21677,97.27521,17.152588,56.59555,0.6627898
322,-1,398.96014,96.035995,33.848755,98.77493,0.99306136
323,-1,399.35876,96.18232,33.733276,97.03033,0.9925398
324,-1,399.23267,97.28841,32.129333,97.21982,0.9950138
324,-1,375.89285,97.632904,16.227844,56.06865,0.64130056
325,-1,399.49564,96.83531,33.561707,96.78357,0.9896459
325,-1,375.601,97.89301,16.982483,56.192528,0.71840584
326,-1,398.98196,99.46828,31.088379,67.26373,0.8286198
326,-1,375.562,96.98018,16.45575,56.324417,0.7189899
327,-1,400.5157,98.70355,34.14789,92.69617,0.9537225
327,-1,375.37482,96.282524,16.246521,56.447792,0.6854305
328,-1,400.21252,97.62748,33.88965,96.18603,0.9899038
328,-1,375.44284,96.32016,15.739624,56.415817,0.6354349
329,-1,401.41113,96.77072,32.536987,96.47427,0.98745
330,-1,401.70404,93.30728,34.424316,101.70004,0.9942515
331,-1,402.2954,100.89348,34.044495,93.934875,0.9898341
332,-1,403.23453,95.783066,34.50128,98.78421,0.9941315
333,-1,403.73077,94.908966,39.740356,100.0361,0.99390537
334,-1,404.26892,95.69386,41.040222,99.46692,0.9924544
335,-1,404.6019,96.4245,38.226807,98.54117,0.99425346
336,-1,405.35828,95.9805,36.325256,99.743195,0.98854744
337,-1,406.832,98.96,34.146057,95.50054,0.9939044
337,-1,614.928,101.5498,11.282715,37.367805,0.71613455
338,-1,407.06284,96.167786,34.307434,99.88992,0.9934917
338,-1,614.62494,101.67239,9.548828,37.45836,0.80678195
339,-1,407.18884,102.965614,35.01062,93.47192,0.9800016
339,-1,614.2349,101.84017,10.012939,36.663246,0.797345
340,-1,407.77338,96.4646,36.631775,99.73346,0.9819375
340,-1,361.30746,93.98408,19.79834,62.46154,0.6883321
340,-1,613.864,101.80954,10.858398,35.930542,0.8752918
341,-1,411.13852,97.806015,37.747498,97.521576,0.984551
341,-1,613.93274,101.37832,10.578247,36.463173,0.81850225
342,-1,412.7395,95.68109,38.51886,99.43143,0.94900465
342,-1,613.24347,101.6165,12.144531,36.673798,0.8892336
343,-1,413.21823,94.41283,37.52533,101.62482,0.98160326
343,-1,612.40106,101.42228,9.340698,38.49221,0.70971537
344,-1,414.5771,105.236465,33.487915,89.36789,0.9661899
345,-1,416.14218,103.93945,33.4635,91.72815,0.9573395
345,-1,610.5447,98.79238,11.080444,40.141563,0.8182211
346,-1,417.82574,94.267235,34.142212,101.69877,0.98962057
346,-1,610.89233,100.930984,10.475464,38.02678,0.8867049
347,-1,418.58386,91.496124,35.592163,103.15207,0.99472344
347,-1,609.82465,99.727104,11.2438965,39.033913,0.8333247
348,-1,419.66983,91.31351,36.176514,102.105865,0.9923807
348,-1,609.5582,98.31467,10.831421,40.717102,0.760437
349,-1,420.97687,93.136086,35.790527,101.14495,0.98984843
349,-1,608.2193,98.67992,12.613892,40.6839,0.95094603
350,-1,421.20667,93.08458,36.26941,100.802216,0.98902416
350,-1,603.2216,92.728455,17.220703,47.045822,0.95162946
350,-1,637.2528,73.17678,11.307129,39.219788,0.6798763
351,-1,421.08795,92.65845,37.15387,100.63327,0.9942859
351,-1,602.29333,92.70688,18.012085,46.733276,0.9678413
351,-1,637.1643,72.9901,11.151733,39.620438,0.67658335
352,-1,422.50946,92.746994,35.18036,101.3898,0.996576
352,-1,602.29425,92.57095,18.279785,47.413254,0.9753659
352,-1,637.6557,72.81891,10.265747,41.089294,0.67119515
353,-1,422.3058,95.32884,35.93109,99.676605,0.99796176
353,-1,601.68396,91.58565,18.184326,48.003067,0.9809444
353,-1,637.69525,72.77582,10.507935,41.342255,0.60772425
354,-1,423.5518,94.152725,35.28308,100.19055,0.9963458
354,-1,602.14856,91.65069,16.970215,47.489693,0.9776127
354,-1,637.06726,72.182175,11.627563,41.589172,0.6174177
355,-1,425.36362,95.129,33.944946,99.497406,0.9963792
355,-1,601.9102,92.14972,16.293945,46.710648,0.972933
356,-1,426.9099,97.36369,35.117126,96.687744,0.99430484
356,-1,375.63324,94.475494,17.69397,58.953735,0.6298754
356,-1,602.01746,92.65202,15.77356,46.25125,0.9701122
357,-1,427.02518,96.5614,35.871277,98.99344,0.99693346
357,-1,602.854,93.403564,13.949219,44.67398,0.9599673
358,-1,428.44485,96.54858,34.80847,97.67344,0.9933193
358,-1,602.0267,92.406044,13.506958,46.886467,0.89543164
359,-1,428.7309,96.083694,34.507935,98.27893,0.982809
359,-1,601.23376,92.12375,13.165527,46.483185,0.92707914
360,-1,429.54788,94.83708,31.78418,98.197876,0.9722353
360,-1,602.1198,93.91643,11.622681,43.995255,0.8930254
361,-1,431.86145,95.17378,30.980103,95.79352,0.91465753
361,-1,437.66483,94.53398,24.133972,50.14981,0.73408073
361,-1,601.7672,95.07834,11.294434,42.25093,0.873875
362,-1,432.24637,93.48535,32.05542,99.834564,0.937676
362,-1,601.08856,95.241196,11.844116,42.183136,0.84458745
363,-1,431.28973,94.52809,34.043518,98.35657,0.9780427
363,-1,600.26776,101.328094,11.623535,36.340515,0.90781987
364,-1,433.53714,91.96553,32.78961,100.94751,0.99418503
364,-1,599.28796,101.698044,12.287109,35.752777,0.7774054
365,-1,434.37888,92.66699,31.848694,100.30063,0.99639845
366,-1,434.57224,92.80057,31.486572,101.25287,0.99642074
366,-1,598.0548,102.143684,11.490356,34.23693,0.8278337
367,-1,435.67447,93.83894,31.629883,100.746826,0.9962836
367,-1,597.42194,101.95963,11.298706,35.141487,0.90736866
368,-1,434.76746,94.39215,33.93683,101.39795,0.9961534
368,-1,596.623,101.93546,11.257568,34.14257,0.9299145
369,-1,435.2371,94.81604,34.618896,100.39444,0.99758637
369,-1,595.6087,100.4693,13.208496,36.397522,0.8773989
370,-1,435.9037,95.047195,36.440125,99.22568,0.9985281
370,-1,595.86237,101.201195,12.645996,35.347572,0.9525401
371,-1,436.61182,97.686844,36.455444,96.88455,0.9961552
371,-1,595.76746,101.12094,12.641846,36.426178,0.82972866
372,-1,437.57697,96.45794,35.01349,98.5236,0.9977119
372,-1,594.9484,102.33678,12.503906,34.61345,0.73204625
373,-1,436.2027,96.19739,38.045288,99.287506,0.9980361
373,-1,593.99976,99.42197,12.064575,37.981308,0.6653399
374,-1,437.823,95.96796,37.09149,99.53308,0.99798006
374,-1,593.4699,101.315155,10.805786,34.21881,0.6267761
375,-1,438.67206,94.668304,36.907288,101.97128,0.9981263
375,-1,592.3326,102.27295,11.767334,34.858337,0.6988755
376,-1,438.32025,96.15677,38.911255,99.41644,0.9983575
377,-1,442.44998,94.863304,36.201843,99.37943,0.98988485
378,-1,445.64697,96.27403,35.336853,100.39334,0.9939727
379,-1,446.4619,95.49158,35.524475,100.331055,0.9958134
380,-1,448.6224,96.77211,34.01892,97.694824,0.9830321
381,-1,448.08414,96.06769,37.275146,98.259186,0.9962209
382,-1,451.0852,96.4787,35.265076,95.931335,0.95748967
382,-1,453.44638,96.18868,33.826538,51.594902,0.86483455
383,-1,454.20166,97.4918,34.38086,95.94952,0.8498761
383,-1,456.69357,95.68675,31.365295,53.35672,0.8524001
384,-1,456.5519,95.77358,35.11267,96.68571,0.98520005
384,-1,456.24194,97.984634,34.649353,48.842224,0.7241506
385,-1,455.84955,96.314285,37.10388,96.65253,0.9699795
385,-1,456.96002,97.45671,35.696533,49.547928,0.72525567
386,-1,453.9952,97.818405,39.39337,96.17334,0.92682236
386,-1,457.96027,98.08701,35.8761,51.060173,0.8205935
387,-1,458.26874,99.22624,37.617188,94.66437,0.9746413
387,-1,462.2641,101.97566,34.328857,45.862823,0.66231483
388,-1,459.9192,96.086365,37.876648,96.09067,0.9854565
388,-1,463.00378,96.921974,34.656128,50.826683,0.9055489
389,-1,459.80838,96.12821,38.49182,95.669304,0.98135895
389,-1,463.3777,98.231895,35.719543,49.446968,0.8990551
390,-1,458.44092,98.83429,42.083923,97.93472,0.96970505
390,-1,463.7709,98.22133,36.853638,51.26024,0.8451117
391,-1,459.4444,99.24076,40.804382,96.768974,0.9888038
391,-1,463.97934,99.92653,37.112305,49.23967,0.8291759
392,-1,460.57574,97.156944,41.00403,99.0492,0.9365503
392,-1,465.9009,98.13538,35.713318,51.640083,0.8971376
393,-1,465.63284,97.41568,37.483093,94.86661,0.962947
393,-1,469.62592,96.969284,32.328857,52.28961,0.81989276
394,-1,466.43634,98.23265,37.925476,98.128815,0.9921042
394,-1,467.7874,97.573235,34.036865,54.186485,0.7415235
395,-1,469.08115,96.92621,35.436646,97.53244,0.98460627
396,-1,471.07886,95.45392,34.598083,97.56653,0.96303886
397,-1,472.5895,96.24376,34.068787,94.836334,0.97318053
398,-1,473.4804,96.478,32.991028,95.605774,0.98219913
399,-1,476.61777,97.45516,31.538025,95.80448,0.9869371
400,-1,478.22043,94.84156,30.557251,97.28933,0.9921583
400,-1,629.3821,107.27674,19.61792,83.727776,0.7726506
401,-1,477.6754,97.28549,31.962708,97.095764,0.9852969
401,-1,624.8991,110.199486,24.100891,87.87351,0.7998309
401,-1,625.36694,108.30541,23.099243,43.81806,0.6360874
402,-1,478.56488,97.62808,34.24231,98.02338,0.98575145
402,-1,619.92053,105.90524,29.079468,93.336945,0.9237767
402,-1,626.89886,105.984436,20.440796,63.981018,0.7958978
403,-1,478.8164,95.82509,39.56555,99.60275,0.99721885
403,-1,621.03705,102.84616,27.962952,98.32239,0.9502396
404,-1,480.33365,96.201614,45.052277,100.08322,0.99879116
404,-1,622.0674,102.55875,26.932617,97.937225,0.93354046
405,-1,480.37164,101.18141,46.594055,93.17346,0.99899894
406,-1,480.7072,100.19428,49.230408,94.55355,0.998678
406,-1,619.28815,107.01095,27.768555,90.56046,0.89492154
407,-1,479.9621,103.06609,53.01935,92.4466,0.9977258
408,-1,480.41284,105.827774,50.36212,88.5733,0.99884427
408,-1,614.5655,102.38953,30.084473,96.20456,0.90986466
409,-1,482.54437,101.857315,50.60443,93.778534,0.9986111
409,-1,613.20374,105.11983,31.75232,94.633484,0.8542852
410,-1,483.03415,98.05611,50.996796,97.68378,0.99813926
410,-1,604.6591,103.14945,32.955444,100.08083,0.92717165
411,-1,485.87326,100.59572,47.64676,95.707,0.9959572
411,-1,602.05304,102.175255,34.066284,98.74293,0.9955389
412,-1,491.25,101.02679,43.41211,95.171486,0.9939814
412,-1,599.4388,101.71928,35.697388,100.598656,0.9933414
413,-1,494.39014,100.67207,42.32617,96.57907,0.9840835
413,-1,592.3069,115.802444,43.02539,85.61252,0.99396837
414,-1,586.91705,110.41399,47.523193,91.3056,0.99031
414,-1,497.64993,99.59478,41.532806,97.44697,0.988815
415,-1,586.5025,109.532364,47.302734,91.935425,0.9837404
415,-1,501.5758,99.277985,40.421753,98.28772,0.9939073
416,-1,584.7295,106.16915,41.411377,97.13474,0.9907217
416,-1,505.22882,101.76759,37.00354,93.1622,0.8785701
416,-1,519.3338,98.71098,22.23938,66.65173,0.62607825
417,-1,580.14105,108.409706,44.182617,93.74889,0.99405
417,-1,510.86707,97.162025,35.02356,99.775566,0.9837674
418,-1,578.43536,107.84898,37.964966,93.90991,0.99263763
418,-1,514.24817,101.534355,32.809692,94.524666,0.98614395
419,-1,577.2797,106.30618,36.510254,94.435486,0.993238
419,-1,514.9146,99.695724,33.922363,97.21533,0.9796
420,-1,516.42444,63.0952,36.746582,133.76868,0.9665223
420,-1,577.59735,106.79993,33.004883,93.9657,0.99654084
420,-1,374.17184,94.4505,19.559937,59.220474,0.6291766
421,-1,518.75287,99.35016,41.585938,96.40863,0.97429013
421,-1,574.4991,104.872665,31.463623,95.479645,0.99545175
422,-1,519.93787,109.203865,42.952393,86.9042,0.99086285
422,-1,572.1549,104.06074,30.75293,97.36358,0.99502605
423,-1,519.9458,110.6595,46.594116,86.6467,0.9880606
423,-1,566.1863,104.76116,33.417236,97.114296,0.9926393
424,-1,519.76996,110.77817,53.641113,88.05139,0.98423773
424,-1,564.2475,102.095245,34.66736,98.64679,0.99548715
425,-1,519.88226,110.84436,48.40808,88.37598,0.97505194
425,-1,563.38184,105.15136,33.11267,96.20472,0.9915822
426,-1,539.91003,104.06258,45.605713,100.06241,0.70848507
426,-1,522.65106,105.30007,45.56189,93.53007,0.9896986
426,-1,557.1885,107.76019,37.73462,94.390045,0.9808255
427,-1,541.99164,101.83801,50.04187,101.360535,0.98999864
427,-1,524.2266,103.449554,47.448975,94.68698,0.8531949
428,-1,536.83746,101.43753,51.720215,101.31998,0.99528235
429,-1,536.4797,102.75566,51.516846,100.10608,0.9967705
430,-1,537.7112,103.232025,50.385376,99.723206,0.9962239
431,-1,534.5847,104.471115,45.245728,97.5672,0.992789
432,-1,533.87964,103.26022,45.48694,100.92609,0.9957521
433,-1,533.22205,106.30971,40.318726,97.62741,0.9766177
433,-1,563.52704,100.217316,23.6969,68.86224,0.7216694
434,-1,529.86224,105.17494,38.624268,97.674805,0.99039066
434,-1,561.934,101.1857,28.27417,90.03943,0.93584746
435,-1,525.78455,103.40911,35.41443,99.070625,0.99036574
435,-1,561.4808,98.01197,34.0614,101.764366,0.9725133
436,-1,559.46814,97.82901,37.052734,100.46765,0.988908
436,-1,525.0361,103.88838,35.064575,98.18045,0.988571
437,-1,561.3895,103.22908,39.063477,95.77112,0.99329424
437,-1,521.9408,103.00536,35.435547,99.59806,0.99616444
438,-1,559.57874,103.357285,47.816406,94.957306,0.9906816
438,-1,517.2183,101.771774,37.89978,101.62903,0.9957783
439,-1,562.60077,104.153984,51.069702,94.488655,0.9928277
439,-1,517.3056,101.16055,36.784912,102.83716,0.98552924
440,-1,564.8771,100.638626,50.812866,99.00568,0.99536383
440,-1,512.39984,101.1333,39.35486,101.90396,0.99337703
441,-1,567.3033,102.09415,50.62732,96.737885,0.9966264
441,-1,504.2243,101.89804,46.526855,100.21222,0.9952722
442,-1,504.0213,102.38972,45.518066,97.88503,0.9960245
442,-1,571.733,104.00957,46.486206,95.07382,0.9882217
443,-1,569.83936,109.80441,51.00659,87.74115,0.9982786
443,-1,498.8797,101.83392,43.2771,98.48834,0.9928433
444,-1,495.78842,100.25147,47.172577,104.39623,0.9986815
444,-1,574.27924,111.5791,46.396362,86.65271,0.99600875
445,-1,496.4038,102.18654,45.2677,98.07767,0.9954822
445,-1,578.58887,105.642,38.569214,90.74896,0.93447703
445,-1,593.4415,110.88464,19.253052,52.904846,0.6921424
446,-1,493.87662,101.2186,45.572968,103.88959,0.99759334
446,-1,492.0015,120.11743,21.478119,84.04385,0.69172555
446,-1,595.898,112.203804,17.47644,51.846672,0.95542645
447,-1,492.32706,101.65754,44.38504,105.613976,0.9902316
447,-1,596.69214,108.47683,19.390015,51.82685,0.94199437
448,-1,489.4695,101.885506,43.705902,103.37148,0.9906673
448,-1,600.28345,112.01658,18.542603,47.775063,0.8034427
449,-1,489.95926,101.54493,42.693573,101.88784,0.9971125
449,-1,599.54816,105.093216,23.794922,86.15588,0.8679983
